planned_order_id,item_id,item_name,item_type,quantity,suggested_due_date,planning_date,plant_id,supplier_id,reschedule_out_days
PO-COMP-001565,COMP0012,Door Panel Appear,Buy,125,12-09-2025,22-09-2025,PLANT02,SUP007,0
PO-COMP-001566,COMP0010,Door Panel Left,Buy,90,17-08-2025,22-09-2025,PLANT02,SUP005,0
PO-COMP-001567,COMP0028,Headlight Represent,Buy,18,13-09-2025,22-09-2025,PLANT02,SUP004,0
PO-CAR-001568,CAR005,Model Charge EV,Make,21,06-10-2025,22-09-2025,PLANT01,,0
PO-CAR-001569,CAR001,Model Peace EV,Make,30,13-10-2025,22-09-2025,PLANT01,,0
PO-COMP-001570,COMP0018,Battery Pack Positive,Buy,30,10-08-2025,22-09-2025,PLANT01,SUP002,0
PO-COMP-001571,COMP0021,Infotainment System Concern,Buy,109,06-08-2025,22-09-2025,PLANT01,SUP003,0
PO-COMP-001572,COMP0012,Door Panel Appear,Buy,103,06-09-2025,22-09-2025,PLANT01,SUP007,0
PO-COMP-001573,COMP0027,Tire Energy,Buy,120,15-09-2025,22-09-2025,PLANT01,SUP010,0
PO-CAR-001574,CAR001,Model Peace EV,Make,36,21-10-2025,23-09-2025,PLANT02,,0
PO-COMP-001575,COMP0018,Battery Pack Positive,Buy,8,19-09-2025,23-09-2025,PLANT02,SUP009,0
PO-COMP-001576,COMP0021,Infotainment System Concern,Buy,144,07-09-2025,23-09-2025,PLANT02,SUP008,0
PO-COMP-001577,COMP0012,Door Panel Appear,Buy,134,19-09-2025,23-09-2025,PLANT02,SUP010,0
PO-COMP-001578,COMP0030,Door Panel Focus,Buy,108,17-08-2025,23-09-2025,PLANT02,SUP003,0
PO-COMP-001579,COMP0027,Tire Energy,Buy,8,21-09-2025,23-09-2025,PLANT02,SUP007,0
PO-CAR-001580,CAR001,Model Peace EV,Make,33,07-10-2025,23-09-2025,PLANT02,,0
PO-COMP-001581,COMP0018,Battery Pack Positive,Buy,5,17-08-2025,23-09-2025,PLANT02,SUP005,0
PO-COMP-001582,COMP0021,Infotainment System Concern,Buy,132,30-08-2025,23-09-2025,PLANT02,SUP008,0
PO-COMP-001583,COMP0012,Door Panel Appear,Buy,122,04-09-2025,23-09-2025,PLANT02,SUP001,0
PO-COMP-001584,COMP0030,Door Panel Focus,Buy,99,27-08-2025,23-09-2025,PLANT02,SUP008,0
PO-CAR-001585,CAR005,Model Charge EV,Make,24,14-10-2025,23-09-2025,PLANT02,,0
PO-CAR-001586,CAR003,Model Its Hatchback,Make,28,30-09-2025,23-09-2025,PLANT01,,0
PO-CAR-001587,CAR003,Model Its Hatchback,Make,11,07-10-2025,23-09-2025,PLANT02,,0
PO-COMP-001588,COMP0030,Door Panel Focus,Buy,33,11-09-2025,23-09-2025,PLANT02,SUP001,0
PO-CAR-001589,CAR004,Model On EV,Make,46,14-10-2025,23-09-2025,PLANT01,,0
PO-COMP-001590,COMP0021,Infotainment System Concern,Buy,81,16-09-2025,23-09-2025,PLANT01,SUP006,0
PO-COMP-001591,COMP0018,Battery Pack Positive,Buy,184,13-09-2025,23-09-2025,PLANT01,SUP001,0
PO-COMP-001592,COMP0027,Tire Energy,Buy,184,17-08-2025,23-09-2025,PLANT01,SUP002,0
PO-COMP-001593,COMP0012,Door Panel Appear,Buy,121,14-08-2025,23-09-2025,PLANT01,SUP003,0
PO-COMP-001594,COMP0019,Transmission Nor,Buy,37,14-08-2025,23-09-2025,PLANT01,SUP003,0
PO-COMP-001595,COMP0005,Chassis Frame Page,Buy,37,18-09-2025,23-09-2025,PLANT01,SUP001,0
PO-CAR-001596,CAR002,Model Us Sedan,Make,39,07-10-2025,23-09-2025,PLANT01,,0
PO-COMP-001597,COMP0018,Battery Pack Positive,Buy,117,11-08-2025,23-09-2025,PLANT01,SUP002,0
PO-COMP-001598,COMP0004,Seat Assembly Cell,Buy,17,18-08-2025,23-09-2025,PLANT01,SUP005,0
PO-COMP-001599,COMP0012,Door Panel Appear,Buy,61,06-08-2025,23-09-2025,PLANT01,SUP002,0
PO-CAR-001600,CAR005,Model Charge EV,Make,25,30-09-2025,23-09-2025,PLANT02,,0
PO-COMP-001601,COMP0008,Tire With,Buy,4,28-08-2025,23-09-2025,PLANT02,SUP007,0
PO-CAR-001602,CAR003,Model Its Hatchback,Make,27,14-10-2025,23-09-2025,PLANT01,,0
PO-CAR-001603,CAR001,Model Peace EV,Make,19,21-10-2025,23-09-2025,PLANT02,,0
PO-COMP-001604,COMP0021,Infotainment System Concern,Buy,76,16-08-2025,23-09-2025,PLANT02,SUP003,0
PO-COMP-001605,COMP0012,Door Panel Appear,Buy,66,09-09-2025,23-09-2025,PLANT02,SUP008,0
PO-COMP-001606,COMP0030,Door Panel Focus,Buy,57,11-09-2025,23-09-2025,PLANT02,SUP009,0
PO-CAR-001607,CAR001,Model Peace EV,Make,14,08-10-2025,24-09-2025,PLANT02,,0
PO-COMP-001608,COMP0021,Infotainment System Concern,Buy,56,27-08-2025,24-09-2025,PLANT02,SUP008,0
PO-COMP-001609,COMP0012,Door Panel Appear,Buy,46,14-09-2025,24-09-2025,PLANT02,SUP001,0
PO-COMP-001610,COMP0030,Door Panel Focus,Buy,42,07-09-2025,24-09-2025,PLANT02,SUP001,0
PO-CAR-001611,CAR005,Model Charge EV,Make,19,22-10-2025,24-09-2025,PLANT01,,0
PO-CAR-001612,CAR001,Model Peace EV,Make,17,22-10-2025,24-09-2025,PLANT02,,0
PO-COMP-001613,COMP0021,Infotainment System Concern,Buy,68,12-09-2025,24-09-2025,PLANT02,SUP004,0
PO-COMP-001614,COMP0012,Door Panel Appear,Buy,58,28-08-2025,24-09-2025,PLANT02,SUP002,0
PO-COMP-001615,COMP0030,Door Panel Focus,Buy,51,25-08-2025,24-09-2025,PLANT02,SUP002,0
PO-CAR-001616,CAR003,Model Its Hatchback,Make,22,22-10-2025,24-09-2025,PLANT01,,0
PO-CAR-001617,CAR005,Model Charge EV,Make,10,08-10-2025,24-09-2025,PLANT01,,0
PO-CAR-001618,CAR001,Model Peace EV,Make,48,16-10-2025,25-09-2025,PLANT02,,0
PO-COMP-001619,COMP0018,Battery Pack Positive,Buy,20,16-09-2025,25-09-2025,PLANT02,SUP004,0
PO-COMP-001620,COMP0021,Infotainment System Concern,Buy,192,18-08-2025,25-09-2025,PLANT02,SUP003,0
PO-COMP-001621,COMP0012,Door Panel Appear,Buy,182,10-08-2025,25-09-2025,PLANT02,SUP003,0
PO-COMP-001622,COMP0030,Door Panel Focus,Buy,144,14-09-2025,25-09-2025,PLANT02,SUP009,0
PO-COMP-001623,COMP0027,Tire Energy,Buy,56,16-08-2025,25-09-2025,PLANT02,SUP002,0
PO-CAR-001624,CAR001,Model Peace EV,Make,49,09-10-2025,25-09-2025,PLANT02,,0
PO-COMP-001625,COMP0018,Battery Pack Positive,Buy,21,03-09-2025,25-09-2025,PLANT02,SUP009,0
PO-COMP-001626,COMP0021,Infotainment System Concern,Buy,196,17-09-2025,25-09-2025,PLANT02,SUP006,0
PO-COMP-001627,COMP0012,Door Panel Appear,Buy,186,25-08-2025,25-09-2025,PLANT02,SUP008,0
PO-COMP-001628,COMP0030,Door Panel Focus,Buy,147,16-08-2025,25-09-2025,PLANT02,SUP005,0
PO-COMP-001629,COMP0027,Tire Energy,Buy,60,04-08-2025,25-09-2025,PLANT02,SUP003,0
PO-CAR-001630,CAR001,Model Peace EV,Make,12,23-10-2025,25-09-2025,PLANT02,,0
PO-COMP-001631,COMP0021,Infotainment System Concern,Buy,48,19-09-2025,25-09-2025,PLANT02,SUP010,0
PO-COMP-001632,COMP0012,Door Panel Appear,Buy,38,24-09-2025,25-09-2025,PLANT02,SUP001,0
PO-COMP-001633,COMP0030,Door Panel Focus,Buy,36,25-08-2025,25-09-2025,PLANT02,SUP003,0
PO-CAR-001634,CAR003,Model Its Hatchback,Make,46,09-10-2025,25-09-2025,PLANT01,,0
PO-COMP-001635,COMP0019,Transmission Nor,Buy,37,22-08-2025,25-09-2025,PLANT01,SUP005,0
PO-COMP-001636,COMP0030,Door Panel Focus,Buy,28,30-08-2025,25-09-2025,PLANT01,SUP008,0
PO-CAR-001637,CAR004,Model On EV,Make,48,02-10-2025,25-09-2025,PLANT01,,0
PO-COMP-001638,COMP0021,Infotainment System Concern,Buy,85,05-08-2025,25-09-2025,PLANT01,SUP005,0
PO-COMP-001639,COMP0018,Battery Pack Positive,Buy,192,26-08-2025,25-09-2025,PLANT01,SUP008,0
PO-COMP-001640,COMP0027,Tire Energy,Buy,192,30-08-2025,25-09-2025,PLANT01,SUP009,0
PO-COMP-001641,COMP0012,Door Panel Appear,Buy,127,26-08-2025,25-09-2025,PLANT01,SUP004,0
PO-COMP-001642,COMP0019,Transmission Nor,Buy,45,02-09-2025,25-09-2025,PLANT01,SUP007,0
PO-COMP-001643,COMP0005,Chassis Frame Page,Buy,45,27-07-2025,25-09-2025,PLANT01,SUP003,0
PO-CAR-001644,CAR004,Model On EV,Make,13,09-10-2025,25-09-2025,PLANT02,,0
PO-COMP-001645,COMP0021,Infotainment System Concern,Buy,26,08-09-2025,25-09-2025,PLANT02,SUP007,0
PO-COMP-001646,COMP0018,Battery Pack Positive,Buy,24,14-08-2025,25-09-2025,PLANT02,SUP005,0
PO-COMP-001647,COMP0012,Door Panel Appear,Buy,29,08-08-2025,25-09-2025,PLANT02,SUP002,0
PO-COMP-001648,COMP0010,Door Panel Left,Buy,26,25-08-2025,25-09-2025,PLANT02,SUP008,0
PO-CAR-001649,CAR005,Model Charge EV,Make,21,23-10-2025,25-09-2025,PLANT01,,0
PO-CAR-001650,CAR005,Model Charge EV,Make,14,10-10-2025,26-09-2025,PLANT01,,0
PO-CAR-001651,CAR005,Model Charge EV,Make,47,17-10-2025,26-09-2025,PLANT02,,0
PO-COMP-001652,COMP0008,Tire With,Buy,92,21-09-2025,26-09-2025,PLANT02,SUP010,0
PO-CAR-001653,CAR001,Model Peace EV,Make,42,24-10-2025,26-09-2025,PLANT02,,0
PO-COMP-001654,COMP0018,Battery Pack Positive,Buy,14,30-09-2025,26-09-2025,PLANT02,SUP006,0
PO-COMP-001655,COMP0021,Infotainment System Concern,Buy,168,17-09-2025,26-09-2025,PLANT02,SUP009,0
PO-COMP-001656,COMP0012,Door Panel Appear,Buy,158,21-09-2025,26-09-2025,PLANT02,SUP007,0
PO-COMP-001657,COMP0030,Door Panel Focus,Buy,126,26-09-2025,26-09-2025,PLANT02,SUP010,0
PO-COMP-001658,COMP0027,Tire Energy,Buy,32,15-09-2025,26-09-2025,PLANT02,SUP009,0
PO-CAR-001659,CAR001,Model Peace EV,Make,10,03-10-2025,26-09-2025,PLANT01,,0
PO-COMP-001660,COMP0018,Battery Pack Positive,Buy,10,05-09-2025,26-09-2025,PLANT01,SUP006,0
PO-COMP-001661,COMP0021,Infotainment System Concern,Buy,29,04-08-2025,26-09-2025,PLANT01,SUP002,0
PO-COMP-001662,COMP0012,Door Panel Appear,Buy,23,18-08-2025,26-09-2025,PLANT01,SUP008,0
PO-COMP-001663,COMP0027,Tire Energy,Buy,40,08-08-2025,26-09-2025,PLANT01,SUP002,0
PO-CAR-001664,CAR004,Model On EV,Make,32,10-10-2025,26-09-2025,PLANT02,,0
PO-COMP-001665,COMP0021,Infotainment System Concern,Buy,64,23-08-2025,26-09-2025,PLANT02,SUP005,0
PO-COMP-001666,COMP0018,Battery Pack Positive,Buy,100,16-08-2025,26-09-2025,PLANT02,SUP002,0
PO-COMP-001667,COMP0012,Door Panel Appear,Buy,86,07-08-2025,26-09-2025,PLANT02,SUP002,0
PO-COMP-001668,COMP0010,Door Panel Left,Buy,64,15-08-2025,26-09-2025,PLANT02,SUP002,0
PO-CAR-001669,CAR003,Model Its Hatchback,Make,18,03-10-2025,26-09-2025,PLANT01,,0
PO-CAR-001670,CAR003,Model Its Hatchback,Make,11,24-10-2025,26-09-2025,PLANT01,,0
PO-CAR-001671,CAR003,Model Its Hatchback,Make,41,24-10-2025,26-09-2025,PLANT01,,0
PO-COMP-001672,COMP0019,Transmission Nor,Buy,17,26-09-2025,26-09-2025,PLANT01,SUP001,0
PO-COMP-001673,COMP0030,Door Panel Focus,Buy,13,24-09-2025,26-09-2025,PLANT01,SUP004,0
PO-CAR-001674,CAR004,Model On EV,Make,22,17-10-2025,26-09-2025,PLANT01,,0
PO-COMP-001675,COMP0021,Infotainment System Concern,Buy,33,10-09-2025,26-09-2025,PLANT01,SUP004,0
PO-COMP-001676,COMP0018,Battery Pack Positive,Buy,88,23-08-2025,26-09-2025,PLANT01,SUP002,0
PO-COMP-001677,COMP0027,Tire Energy,Buy,88,24-08-2025,26-09-2025,PLANT01,SUP005,0
PO-COMP-001678,COMP0012,Door Panel Appear,Buy,49,22-09-2025,26-09-2025,PLANT01,SUP001,0
PO-CAR-001679,CAR001,Model Peace EV,Make,45,11-10-2025,27-09-2025,PLANT02,,0
PO-COMP-001680,COMP0018,Battery Pack Positive,Buy,17,06-08-2025,27-09-2025,PLANT02,SUP003,0
PO-COMP-001681,COMP0021,Infotainment System Concern,Buy,180,12-09-2025,27-09-2025,PLANT02,SUP007,0
PO-COMP-001682,COMP0012,Door Panel Appear,Buy,170,05-09-2025,27-09-2025,PLANT02,SUP004,0
PO-COMP-001683,COMP0030,Door Panel Focus,Buy,135,16-09-2025,27-09-2025,PLANT02,SUP001,0
PO-COMP-001684,COMP0027,Tire Energy,Buy,44,08-09-2025,27-09-2025,PLANT02,SUP001,0
PO-CAR-001685,CAR002,Model Us Sedan,Make,14,25-10-2025,27-09-2025,PLANT01,,0
PO-COMP-001686,COMP0018,Battery Pack Positive,Buy,42,29-08-2025,27-09-2025,PLANT01,SUP005,0
PO-COMP-001687,COMP0012,Door Panel Appear,Buy,11,13-09-2025,27-09-2025,PLANT01,SUP008,0
PO-CAR-001688,CAR003,Model Its Hatchback,Make,40,04-10-2025,27-09-2025,PLANT02,,0
PO-COMP-001689,COMP0008,Tire With,Buy,64,27-08-2025,27-09-2025,PLANT02,SUP007,0
PO-COMP-001690,COMP0030,Door Panel Focus,Buy,120,02-09-2025,27-09-2025,PLANT02,SUP010,0
PO-CAR-001691,CAR001,Model Peace EV,Make,14,11-10-2025,27-09-2025,PLANT01,,0
PO-COMP-001692,COMP0018,Battery Pack Positive,Buy,14,31-08-2025,27-09-2025,PLANT01,SUP008,0
PO-COMP-001693,COMP0021,Infotainment System Concern,Buy,45,12-09-2025,27-09-2025,PLANT01,SUP007,0
PO-COMP-001694,COMP0012,Door Panel Appear,Buy,39,11-08-2025,27-09-2025,PLANT01,SUP002,0
PO-COMP-001695,COMP0027,Tire Energy,Buy,56,02-09-2025,27-09-2025,PLANT01,SUP008,0
PO-CAR-001696,CAR001,Model Peace EV,Make,16,11-10-2025,27-09-2025,PLANT01,,0
PO-COMP-001697,COMP0018,Battery Pack Positive,Buy,16,10-09-2025,27-09-2025,PLANT01,SUP007,0
PO-COMP-001698,COMP0021,Infotainment System Concern,Buy,53,17-09-2025,27-09-2025,PLANT01,SUP001,0
PO-COMP-001699,COMP0012,Door Panel Appear,Buy,47,24-08-2025,27-09-2025,PLANT01,SUP005,0
PO-COMP-001700,COMP0027,Tire Energy,Buy,64,15-09-2025,27-09-2025,PLANT01,SUP006,0
PO-CAR-001701,CAR003,Model Its Hatchback,Make,28,04-10-2025,27-09-2025,PLANT01,,0
PO-CAR-001702,CAR002,Model Us Sedan,Make,33,05-10-2025,28-09-2025,PLANT02,,0
PO-COMP-001703,COMP0030,Door Panel Focus,Buy,66,05-09-2025,28-09-2025,PLANT02,SUP006,0
PO-COMP-001704,COMP0020,Brake System Police,Buy,66,10-09-2025,28-09-2025,PLANT02,SUP001,0
PO-COMP-001705,COMP0018,Battery Pack Positive,Buy,71,26-08-2025,28-09-2025,PLANT02,SUP009,0
PO-COMP-001706,COMP0012,Door Panel Appear,Buy,56,08-09-2025,28-09-2025,PLANT02,SUP001,0
PO-CAR-001707,CAR004,Model On EV,Make,15,12-10-2025,28-09-2025,PLANT01,,0
PO-COMP-001708,COMP0021,Infotainment System Concern,Buy,19,14-09-2025,28-09-2025,PLANT01,SUP006,0
PO-COMP-001709,COMP0018,Battery Pack Positive,Buy,60,12-09-2025,28-09-2025,PLANT01,SUP001,0
PO-COMP-001710,COMP0027,Tire Energy,Buy,60,08-08-2025,28-09-2025,PLANT01,SUP002,0
PO-COMP-001711,COMP0012,Door Panel Appear,Buy,28,14-09-2025,28-09-2025,PLANT01,SUP001,0
PO-CAR-001712,CAR002,Model Us Sedan,Make,18,19-10-2025,28-09-2025,PLANT01,,0
PO-COMP-001713,COMP0018,Battery Pack Positive,Buy,54,30-08-2025,28-09-2025,PLANT01,SUP005,0
PO-COMP-001714,COMP0012,Door Panel Appear,Buy,19,17-09-2025,28-09-2025,PLANT01,SUP010,0
PO-CAR-001715,CAR002,Model Us Sedan,Make,16,19-10-2025,28-09-2025,PLANT02,,0
PO-COMP-001716,COMP0030,Door Panel Focus,Buy,32,11-09-2025,28-09-2025,PLANT02,SUP009,0
PO-COMP-001717,COMP0020,Brake System Police,Buy,15,01-09-2025,28-09-2025,PLANT02,SUP005,0
PO-COMP-001718,COMP0018,Battery Pack Positive,Buy,20,16-09-2025,28-09-2025,PLANT02,SUP009,0
PO-COMP-001719,COMP0012,Door Panel Appear,Buy,22,15-09-2025,28-09-2025,PLANT02,SUP004,0
PO-CAR-001720,CAR001,Model Peace EV,Make,35,05-10-2025,28-09-2025,PLANT01,,0
PO-COMP-001721,COMP0018,Battery Pack Positive,Buy,35,05-09-2025,28-09-2025,PLANT01,SUP004,0
PO-COMP-001722,COMP0021,Infotainment System Concern,Buy,129,07-09-2025,28-09-2025,PLANT01,SUP001,0
PO-COMP-001723,COMP0012,Door Panel Appear,Buy,123,26-08-2025,28-09-2025,PLANT01,SUP009,0
PO-COMP-001724,COMP0027,Tire Energy,Buy,140,30-08-2025,28-09-2025,PLANT01,SUP008,0
PO-CAR-001725,CAR002,Model Us Sedan,Make,26,19-10-2025,28-09-2025,PLANT01,,0
PO-COMP-001726,COMP0018,Battery Pack Positive,Buy,78,16-09-2025,28-09-2025,PLANT01,SUP004,0
PO-COMP-001727,COMP0012,Door Panel Appear,Buy,35,16-09-2025,28-09-2025,PLANT01,SUP001,0
PO-CAR-001728,CAR005,Model Charge EV,Make,32,06-10-2025,29-09-2025,PLANT02,,0
PO-COMP-001729,COMP0008,Tire With,Buy,32,02-08-2025,29-09-2025,PLANT02,SUP002,0
PO-CAR-001730,CAR001,Model Peace EV,Make,15,20-10-2025,29-09-2025,PLANT01,,0
PO-COMP-001731,COMP0018,Battery Pack Positive,Buy,15,20-09-2025,29-09-2025,PLANT01,SUP006,0
PO-COMP-001732,COMP0021,Infotainment System Concern,Buy,49,11-09-2025,29-09-2025,PLANT01,SUP008,0
PO-COMP-001733,COMP0012,Door Panel Appear,Buy,43,16-08-2025,29-09-2025,PLANT01,SUP002,0
PO-COMP-001734,COMP0027,Tire Energy,Buy,60,20-09-2025,29-09-2025,PLANT01,SUP004,0
PO-CAR-001735,CAR004,Model On EV,Make,41,06-10-2025,29-09-2025,PLANT01,,0
PO-COMP-001736,COMP0021,Infotainment System Concern,Buy,71,02-08-2025,29-09-2025,PLANT01,SUP002,0
PO-COMP-001737,COMP0018,Battery Pack Positive,Buy,164,10-08-2025,29-09-2025,PLANT01,SUP005,0
PO-COMP-001738,COMP0027,Tire Energy,Buy,164,11-08-2025,29-09-2025,PLANT01,SUP005,0
PO-COMP-001739,COMP0012,Door Panel Appear,Buy,106,06-09-2025,29-09-2025,PLANT01,SUP006,0
PO-COMP-001740,COMP0019,Transmission Nor,Buy,17,06-08-2025,29-09-2025,PLANT01,SUP002,0
PO-COMP-001741,COMP0005,Chassis Frame Page,Buy,17,03-09-2025,29-09-2025,PLANT01,SUP007,0
PO-CAR-001742,CAR005,Model Charge EV,Make,44,06-10-2025,29-09-2025,PLANT02,,0
PO-COMP-001743,COMP0008,Tire With,Buy,80,03-09-2025,29-09-2025,PLANT02,SUP007,0
PO-CAR-001744,CAR002,Model Us Sedan,Make,15,13-10-2025,29-09-2025,PLANT01,,0
PO-COMP-001745,COMP0018,Battery Pack Positive,Buy,45,14-09-2025,29-09-2025,PLANT01,SUP007,0
PO-COMP-001746,COMP0012,Door Panel Appear,Buy,13,11-08-2025,29-09-2025,PLANT01,SUP003,0
PO-CAR-001747,CAR003,Model Its Hatchback,Make,32,06-10-2025,29-09-2025,PLANT02,,0
PO-COMP-001748,COMP0008,Tire With,Buy,32,04-09-2025,29-09-2025,PLANT02,SUP010,0
PO-COMP-001749,COMP0030,Door Panel Focus,Buy,96,31-08-2025,29-09-2025,PLANT02,SUP009,0
PO-CAR-001750,CAR001,Model Peace EV,Make,28,20-10-2025,29-09-2025,PLANT01,,0
PO-COMP-001751,COMP0018,Battery Pack Positive,Buy,28,25-09-2025,29-09-2025,PLANT01,SUP010,0
PO-COMP-001752,COMP0021,Infotainment System Concern,Buy,101,19-08-2025,29-09-2025,PLANT01,SUP003,0
PO-COMP-001753,COMP0012,Door Panel Appear,Buy,95,15-09-2025,29-09-2025,PLANT01,SUP009,0
PO-COMP-001754,COMP0027,Tire Energy,Buy,112,13-09-2025,29-09-2025,PLANT01,SUP004,0
PO-CAR-001755,CAR005,Model Charge EV,Make,16,20-10-2025,29-09-2025,PLANT02,,0
PO-CAR-001756,CAR005,Model Charge EV,Make,48,27-10-2025,29-09-2025,PLANT01,,0
PO-COMP-001757,COMP0004,Seat Assembly Cell,Buy,35,23-09-2025,29-09-2025,PLANT01,SUP004,0
PO-CAR-001758,CAR004,Model On EV,Make,39,06-10-2025,29-09-2025,PLANT02,,0
PO-COMP-001759,COMP0021,Infotainment System Concern,Buy,78,12-09-2025,29-09-2025,PLANT02,SUP001,0
PO-COMP-001760,COMP0018,Battery Pack Positive,Buy,128,06-09-2025,29-09-2025,PLANT02,SUP009,0
PO-COMP-001761,COMP0027,Tire Energy,Buy,20,02-09-2025,29-09-2025,PLANT02,SUP007,0
PO-COMP-001762,COMP0012,Door Panel Appear,Buy,107,05-09-2025,29-09-2025,PLANT02,SUP007,0
PO-COMP-001763,COMP0010,Door Panel Left,Buy,78,31-07-2025,29-09-2025,PLANT02,SUP003,0
PO-COMP-001764,COMP0028,Headlight Represent,Buy,6,22-08-2025,29-09-2025,PLANT02,SUP008,0
PO-CAR-001765,CAR005,Model Charge EV,Make,45,13-10-2025,29-09-2025,PLANT02,,0
PO-COMP-001766,COMP0008,Tire With,Buy,84,06-09-2025,29-09-2025,PLANT02,SUP008,0
PO-CAR-001767,CAR002,Model Us Sedan,Make,10,27-10-2025,29-09-2025,PLANT01,,0
PO-COMP-001768,COMP0018,Battery Pack Positive,Buy,30,02-10-2025,29-09-2025,PLANT01,SUP010,0
PO-COMP-001769,COMP0012,Door Panel Appear,Buy,3,20-09-2025,29-09-2025,PLANT01,SUP008,0
PO-CAR-001770,CAR004,Model On EV,Make,47,06-10-2025,29-09-2025,PLANT02,,0
PO-COMP-001771,COMP0021,Infotainment System Concern,Buy,94,29-08-2025,29-09-2025,PLANT02,SUP004,0
PO-COMP-001772,COMP0018,Battery Pack Positive,Buy,160,02-09-2025,29-09-2025,PLANT02,SUP001,0
PO-COMP-001773,COMP0027,Tire Energy,Buy,52,08-08-2025,29-09-2025,PLANT02,SUP003,0
PO-COMP-001774,COMP0012,Door Panel Appear,Buy,131,31-08-2025,29-09-2025,PLANT02,SUP008,0
PO-COMP-001775,COMP0010,Door Panel Left,Buy,94,28-08-2025,29-09-2025,PLANT02,SUP009,0
PO-COMP-001776,COMP0028,Headlight Represent,Buy,22,11-08-2025,29-09-2025,PLANT02,SUP002,0
PO-CAR-001777,CAR005,Model Charge EV,Make,35,14-10-2025,30-09-2025,PLANT02,,0
PO-COMP-001778,COMP0008,Tire With,Buy,44,22-08-2025,30-09-2025,PLANT02,SUP005,0
PO-CAR-001779,CAR004,Model On EV,Make,41,28-10-2025,30-09-2025,PLANT01,,0
PO-COMP-001780,COMP0021,Infotainment System Concern,Buy,71,24-09-2025,30-09-2025,PLANT01,SUP009,0
PO-COMP-001781,COMP0018,Battery Pack Positive,Buy,164,05-09-2025,30-09-2025,PLANT01,SUP005,0
PO-COMP-001782,COMP0027,Tire Energy,Buy,164,27-09-2025,30-09-2025,PLANT01,SUP009,0
PO-COMP-001783,COMP0012,Door Panel Appear,Buy,106,12-09-2025,30-09-2025,PLANT01,SUP008,0
PO-COMP-001784,COMP0019,Transmission Nor,Buy,17,30-09-2025,30-09-2025,PLANT01,SUP006,0
PO-COMP-001785,COMP0005,Chassis Frame Page,Buy,17,27-09-2025,30-09-2025,PLANT01,SUP001,0
PO-CAR-001786,CAR002,Model Us Sedan,Make,49,14-10-2025,30-09-2025,PLANT01,,0
PO-COMP-001787,COMP0018,Battery Pack Positive,Buy,147,07-09-2025,30-09-2025,PLANT01,SUP008,0
PO-COMP-001788,COMP0004,Seat Assembly Cell,Buy,37,01-09-2025,30-09-2025,PLANT01,SUP008,0
PO-COMP-001789,COMP0012,Door Panel Appear,Buy,81,18-08-2025,30-09-2025,PLANT01,SUP002,0
PO-CAR-001790,CAR002,Model Us Sedan,Make,28,28-10-2025,30-09-2025,PLANT02,,0
PO-COMP-001791,COMP0030,Door Panel Focus,Buy,56,03-10-2025,30-09-2025,PLANT02,SUP010,0
PO-COMP-001792,COMP0020,Brake System Police,Buy,51,30-08-2025,30-09-2025,PLANT02,SUP002,0
PO-COMP-001793,COMP0018,Battery Pack Positive,Buy,56,02-09-2025,30-09-2025,PLANT02,SUP005,0
PO-COMP-001794,COMP0012,Door Panel Appear,Buy,46,23-09-2025,30-09-2025,PLANT02,SUP009,0
PO-CAR-001795,CAR005,Model Charge EV,Make,17,21-10-2025,30-09-2025,PLANT02,,0
PO-CAR-001796,CAR005,Model Charge EV,Make,36,21-10-2025,30-09-2025,PLANT02,,0
PO-COMP-001797,COMP0008,Tire With,Buy,48,24-08-2025,30-09-2025,PLANT02,SUP005,0
PO-CAR-001798,CAR004,Model On EV,Make,21,14-10-2025,30-09-2025,PLANT01,,0
PO-COMP-001799,COMP0021,Infotainment System Concern,Buy,31,06-09-2025,30-09-2025,PLANT01,SUP008,0
PO-COMP-001800,COMP0018,Battery Pack Positive,Buy,84,13-09-2025,30-09-2025,PLANT01,SUP001,0
PO-COMP-001801,COMP0027,Tire Energy,Buy,84,18-08-2025,30-09-2025,PLANT01,SUP002,0
PO-COMP-001802,COMP0012,Door Panel Appear,Buy,46,07-09-2025,30-09-2025,PLANT01,SUP009,0
PO-CAR-001803,CAR003,Model Its Hatchback,Make,41,28-10-2025,30-09-2025,PLANT01,,0
PO-COMP-001804,COMP0019,Transmission Nor,Buy,17,28-09-2025,30-09-2025,PLANT01,SUP001,0
PO-COMP-001805,COMP0030,Door Panel Focus,Buy,13,26-09-2025,30-09-2025,PLANT01,SUP009,0
PO-CAR-001806,CAR001,Model Peace EV,Make,20,21-10-2025,30-09-2025,PLANT01,,0
PO-COMP-001807,COMP0018,Battery Pack Positive,Buy,20,07-09-2025,30-09-2025,PLANT01,SUP008,0
PO-COMP-001808,COMP0021,Infotainment System Concern,Buy,69,09-09-2025,30-09-2025,PLANT01,SUP008,0
PO-COMP-001809,COMP0012,Door Panel Appear,Buy,63,16-09-2025,30-09-2025,PLANT01,SUP009,0
PO-COMP-001810,COMP0027,Tire Energy,Buy,80,18-09-2025,30-09-2025,PLANT01,SUP001,0
PO-CAR-001811,CAR005,Model Charge EV,Make,15,07-10-2025,30-09-2025,PLANT01,,0
PO-CAR-001812,CAR005,Model Charge EV,Make,17,28-10-2025,30-09-2025,PLANT01,,0
PO-CAR-001813,CAR001,Model Peace EV,Make,20,14-10-2025,30-09-2025,PLANT02,,0
